source_file,filer_ein,filer_organization_name,tax_period_begin,tax_period_end,formation_year,foundation_address_line1,foundation_address_line2,foundation_city,foundation_state,foundation_zip,foundation_phone,foundation_website,legal_domicile_state,total_assets_boy,total_assets_eoy,total_liabilities_eoy,net_assets_eoy,fair_market_value_eoy,total_revenue,total_expenses,investment_income,distributable_amount,total_distributions,undistributed_income,is_private_operating_foundation,is_501c3,mission_description
202520179349100122_public.xml,521324221,CUMBERLAND SCOTTISH RITE FOUNDATION INC,2023-01-01,2023-12-31,,15 GREENE STREET,,CUMBERLAND,MD,21502,3017779383,,,180825,242357,0,,255702,,,,,0,,false,,
202520179349100127_public.xml,316020341,TR UA THE CHARLES MOERLEIN FD,2023-10-01,2024-09-30,,PO BOX 630858,,CINCINNATI,OH,452630858,6142327288,,,1681735,1647640,0,,2113511,,,,,105676,,false,,
202520179349100202_public.xml,881319845,Legacy to Legacy Life Foundation,2022-01-01,2022-12-31,,9232 COUNTY LINE RD UNIT 403,,Midland,GA,31820,,,,0,0,0,,0,,,,,0,,false,,
202520179349100207_public.xml,880572463,Outrageously Good Lyfe Foundation,2022-01-01,2022-12-31,,9403 Harcrest Way Ste 201,,Perry Hall,MD,21128,,,,0,2161,0,,0,,,,,0,,false,,
202520179349100212_public.xml,050259061,NINA LYNETTE HOME,2023-09-01,2024-08-31,,POBOX 534,,NEWPORT,RI,02840,4016822221,,,1809512,1852295,3181,,5723211,,,,,260698,,false,,
202520179349100217_public.xml,232576371,DAVID DINNOCENTI MEMORIAL FOUNDATION,2023-03-01,2024-02-29,,1453 ART SCHOOL ROAD,,CHESTER SPRINGS,PA,19425,3302555814,,,197038,192523,0,,192523,,,,,445,,false,,
202520179349100302_public.xml,770202992,POISSON FOU FOUNDATION,2022-12-01,2023-11-30,,500 E EDITH AVE,,LOS ALTOS,CA,940223811,,,,2289653,2298651,0,,2298651,,,,,214708,,false,,
202520179349100307_public.xml,751943678,Weir Foundation,2022-03-01,2023-02-28,,4800 Spring Valley,,Dallas,TX,75244,,,,187349,187310,0,,187310,,,,,0,,false,,
202520179349100312_public.xml,862673929,Guilds of Requiem Inc,2022-01-01,2022-12-31,,8124 State Highway 16 S,,Pipe Creek,TX,78063,,,,404,424,424,,424,,,,,0,,false,,
202520179349100317_public.xml,133016544,BERNARD M TWERSKY FOUNDATION,2023-11-01,2024-10-31,,18435 MIDLAND PKWY,,JAMAICA,NY,11432,2122190220,,,277222,246588,0,,270803,,,,,48460,,false,,
202520179349100322_public.xml,141814054,The Evelyn & Paul Robinson Family Fdn,2023-05-01,2024-04-30,,333 Aviation Road Bldg B,,Queensbury,NY,12804,5187920918,,,1521634,1587055,0,,2016635,,,,,110630,,false,,
202520179349100327_public.xml,954509616,Archer Family Foundation,2023-12-01,2024-11-30,,9701 Wilshire Blvd 1106,,Beverly Hills,CA,90212,8188846104,,,3183,863246,0,,866334,,,,,197000,,false,,
202520179349100332_public.xml,202221859,THE VERN AND MARVA WOLCOTT CHARITABLE,2023-03-01,2024-02-29,,201 SOUTH MAIN STREET PO BOX 45160,,SALT LAKE CITY,UT,84111,8013285000,,,8674577,8527474,0,,8527474,,,,,470817,,false,,
202520179349100402_public.xml,464380789,Soldiers to Statesmen Inc,2023-01-01,2023-12-31,,214 ARGUS DR SUITE 2,,Depew,NY,14043,,,,0,0,0,,0,,,,,0,,false,,
202520179349100407_public.xml,263845321,3J FOUNDATION,2023-12-01,2024-11-30,,3293 MONTECITO DR,,SAN JOSE,CA,951352322,,,,738789,800461,0,,841920,,,,,43973,,false,,
202520179349100412_public.xml,043186411,Deran Hintlian Charitable Foundation,2023-11-01,2024-10-31,,7 Wainwright Road 95,,Winchester,MA,018902393,2078792100,,,629983,754525,0,,754525,,,,,32179,,0,,
202520179349100502_public.xml,861878960,The Cute Girl Club Corporation,2023-01-01,2023-12-31,,9900 New Orchard Drive,,Uppr Marlboro,MD,20774,,,,0,0,0,,0,,,,,0,,false,,
202520179349100507_public.xml,883711293,EMLA INC,2023-01-01,2023-12-31,,8 THE GREEN STE B,,DOVER,DE,199013618,,,,0,0,0,,0,,,,,0,,false,,
202520179349100512_public.xml,256551075,H M LEVITZ MEMORIAL PARK CHARITABLE 46V018019,2023-09-01,2024-08-31,,PO BOX 3215,,LANCASTER,PA,176043215,3026089908,,,194904,191828,0,,192180,,,,,9402,,false,,
202520179349100517_public.xml,411876892,HARVEST WORKERS FOUNDATION,2023-05-01,2024-04-30,,1658 HEADWATERS LANE,,WOODBURY,MN,55129,6517384805,,,1437412,1397222,24004,,1444064,,,,,274014,,true,,
202520179349100522_public.xml,350883508,JAMES MOORMAN ORPHANS HOME,2023-10-01,2024-09-30,,7660 N US 27,,RIDGEVILLE,IN,47380,7657686716,,,254194,317139,0,,317139,,,,,13000,,false,,
202520179349100527_public.xml,853351444,LIFE RESET FOUNDATION,2023-10-01,2024-09-30,,15944 AVENAL CT,,CHINO HILLS,CA,91709,2133805070,,,9537,8720,0,,8720,,,,,,,false,,
202520179349100602_public.xml,881319845,Legacy to Legacy Life Foundation,2023-01-01,2023-12-31,,9232 COUNTY LINE RD UNIT 403,,Midland,GA,31820,,,,0,0,0,,2500,,,,,0,,false,,
202520179349100607_public.xml,883074206,ST JUDES CAJUN KREWE INC,2023-01-01,2023-12-31,,6403 Danielle Rd,,New Iberia,LA,705630022,,,,7851,32809,26485,,32809,,,,,216538,,false,,
202520179349100612_public.xml,264437333,BENZAKEN FOUNDATION,2023-03-01,2024-02-29,,260 DOLPHIIN DRIVE,,HEWLETT,NY,11557,3475337210,,,28637,56228,0,,56228,,,,,47409,,false,,
202520179349100702_public.xml,870962457,KINGJ,2023-01-01,2023-12-31,,1354 S Larkspur St,,Gilbert,AZ,85296,,,,0,0,0,,0,,,,,0,,false,,
202520179349100707_public.xml,852078928,Wcamc ministries incorporated,2023-07-01,2024-06-30,,PO Box 463,,Belleville,MI,48112,,,,164,441,0,,0,,,,,0,,false,,
202520179349100712_public.xml,136161091,MITCHELL FAMILY FOUNDATION INC,2023-11-01,2024-10-31,,2195 SAPPHIRE CIR,,WEST PALM BCH,FL,334115194,,,,10075,11650,0,,11650,,,,,1235,,false,,
202520179349100717_public.xml,941243662,THE LATHAM FOUNDATION FOR THE,2023-09-01,2024-08-31,,1320 HARBOR BAY PARKWAY STE 200,,ALAMEDA,CA,94502,5107396075,,,2357769,2332007,34504,,3420629,,,,,639045,,true,,
202520179349100722_public.xml,316024135,TR UA FIFTH THIRD FOUNDATION,2023-10-01,2024-09-30,,PO BOX 630858,,CINCINNATI,OH,452630858,6142327288,,,20184367,13276477,0,,13100387,,,,,22605312,,false,,
202520179349100802_public.xml,256844294,HOWARD C BARE TW LANCASTER COUNTY HISTORICAL,2023-09-01,2024-08-31,,PO BOX 3215,,LANCASTER,PA,176043215,3026089908,,,632483,666707,0,,701012,,,,,11443,,false,,
202520179349100807_public.xml,465602205,THE SCHMIDBAUER FAMILY FOUNDATION,2023-07-01,2024-06-30,,1061 SAMOA BOULEVARD,,ARCATA,CA,95521,5302434300,,,10651748,16893838,76000,,16893838,,,,,1264737,,true,,
202520179349100812_public.xml,391783126,THE OTHER STRATTON FOUNDATION INC,2023-07-01,2024-06-30,,10134 N PORT WASHINGTON ROAD 2B,,MEQUON,WI,53092,4142775000,,,44180,54454,0,,51469,,,,,152477,,false,,
202520179349100952_public.xml,462729014,AKRON SCHOOLS SCHOLARSHIP TRUST,2023-07-01,2024-06-30,,600 ELM AVENUE,,AKRON,CO,80720,9703452342,,,623479,573467,0,,594511,,,,,24514,,true,,
202520179349100957_public.xml,261524063,LUZ FOUNDATION,2023-01-01,2023-12-31,,8850 EMERSON AVE,,SURFSIDE,FL,33154,3058647888,,,5427505,5135547,0,,5254210,,,,,369833,,0,,
202520179349100962_public.xml,616489655,WALLACE J HAGEDORN KENT STATE UNIVERSITY,2023-10-01,2024-09-30,,PO BOX 630858,,CINCINNATI,OH,452630858,6142327288,,,3794783,3805183,0,,4588661,,,,,198640,,false,,
202520189349100002_public.xml,516513504,TTUWSTEPHEN SALSBURY FBO HARVARD UNIV,2023-10-01,2024-09-30,,1100 NORTH MARKET STREET,,WILMINGTON,DE,198900001,8043446000,,,1115626,1227620,0,,1618613,,,,,80330,,false,,
202520189349100102_public.xml,256399803,ANNA VERNA HOWE TR UW,2023-09-01,2024-08-31,,626 COMMERCE DRIVE - 3RD FLOOR,,AMHERST,NY,14228,8043446000,,,906982,849141,0,,1020136,,,,,92024,,false,,
202520189349100202_public.xml,364408738,Louise Catherine Schlichenmaier and,2023-11-01,2024-10-31,,40482 N Prairie Ave,,Antioch,IL,60002,8475873022,,,1093187,1087661,0,,1174170,,,,,55000,,false,,
202520189349100302_public.xml,462298411,THE CARLEIGH MAC FOUNDATION INC,2024-01-01,2024-12-31,,12 CREST ROAD,,HUNTINGTON,NY,11743,9149625561,,,266977,341382,0,,0,,,,,0,,false,,
202520189349100402_public.xml,223188305,OSTER FAMILY FOUNDATION INC,2023-05-01,2024-04-30,,429 SYLVAN AVENUE,,ENGLEWOOD,NJ,07632,5169313100,,,3973335,3343488,0,,3403574,,,,,682000,,0,,
202520189349100502_public.xml,166271201,TRUMAN MILDRED FAULKNER FOUNDATION,2023-09-01,2024-08-31,,626 COMMERCE DRIVE - 3RD FLOOR,,AMHERST,NY,14228,8043446000,,,5424043,5464628,0,,7229117,,,,,185425,,false,,
202520189349100602_public.xml,236662736,DECKARD PERCY E CTW,2023-09-01,2024-08-31,,626 COMMERCE DRIVE - 3RD FLOOR,,AMHERST,NY,14228,8043446000,,,782665,760614,0,,804602,,,,,41500,,false,,
202520189349100702_public.xml,236692381,GEORGE B RUDY JR TW YORK HOSPITAL,2023-09-01,2024-08-31,,626 COMMERCE DRIVE - 3RD FLOOR,,AMHERST,NY,14228,8043446000,,,2814260,2796968,0,,3244899,,,,,146188,,false,,
202520189349100802_public.xml,872916955,DAWNING DEVELOPMENT FOUNDATION,2022-09-01,2023-08-31,,1176 BUCHER AVE,,Shoreview,MN,55126,8004725625,,,63419,100255,0,,100255,,,,,14164,,false,,
202520189349100902_public.xml,570727567,NALLEY CHARITABLE TRUST,2023-12-01,2024-11-30,,PO BOX 1929,,EASLEY,SC,29641,8646051120,,,5031029,5856350,0,,6236161,,,,,369300,,false,,
202520199349100402_public.xml,820337827,CALLAHAN ZELLER FOUNDATION INC,2023-09-01,2024-08-31,,PO BOX 469,,WALLACE,ID,83873,2087521131,,,53778,35999,0,,40702,,,,,19500,,false,,
202520209349100002_public.xml,626369110,Keith & Nancy Johnson Family Foundation,2023-10-01,2024-09-30,,201 Franklin Road 250,,Brentwood,TN,37027,6159693280,,,10017663,10096892,0,,13022350,,,,,564457,,false,,
202520209349100007_public.xml,542057109,DOMINION AMATEUR GYMNASTICS INC,2023-09-01,2024-08-31,,2196 LANIER LANE,,ROCKVILLE,VA,23146,8045600560,,,84675,94070,0,,94070,,,,,0,,false,,
202520209349100102_public.xml,742449503,Tucson Osteopathic Medical Foundation,2023-07-01,2024-06-30,,3182 N Swan Road,,Tucson,AZ,85712,5208840176,,,10682079,11526715,24210,,11526713,,,,,520999,,1,,
202520209349100107_public.xml,934930068,Eck Chen Family Foundation,2023-12-01,2024-11-30,,470 N Civic Drive 408,,Walnut Creek,CA,94596,4089962002,,,,0,4000,,0,,,,,4000,,false,,
202520209349100112_public.xml,831683718,FOYE FAMILY FOUNDATION,2022-01-01,2022-12-31,,1742 SUNSET BLVD SUITE 601,,HOUSTON,TX,77005,4046334600,,,,0,0,,0,,,,,5000,,false,,
202520209349100117_public.xml,436589909,LOY CRUMP MARTIN CHARITABLE TRUST,2023-10-01,2024-09-30,,720 E BROADWAY 4TH FLOOR,,COLUMBIA,MO,65205,6892065200,,,868115,805357,0,,999246,,,,,81830,,false,,
202520209349100122_public.xml,271523268,Lee Chu Family Foundation,2023-11-01,2024-10-31,,251 Willow Avenue,,Millbrae,CA,94030,4089962002,,,27443,23161,4164,,105424,,,,,47008,,false,,
202520209349100202_public.xml,874744316,RV BOYS LACROSSE BOOSTER CLUB,2023-01-01,2023-12-31,,6 MARIGOLD CT,,LUMBERTON,NJ,08048,,,,,0,0,,4546,,,,,,,true,,
202520209349100207_public.xml,271150114,JACK LIN FAMILY FOUNDATION,2023-10-01,2024-09-30,,1024 WINDJAMMER CIRCLE,,FOSTER CITY,CA,94404,4083929977,,,177614,186494,0,,261694,,,,,10633,,false,,
202520209349100302_public.xml,391290211,EVANS BENEDITZ MISSIONARY,2023-10-01,2024-09-30,,145 S YORK STREET UNIT 232,,ELMHURST,IL,60126,9068634457,,,577921,558417,0,,1003131,,,,,50500,,false,,
202520209349100307_public.xml,800847349,J-CUBE FOUNDATION,2023-08-01,2024-07-31,,11557 COPPER SPRING CT,,CUPERTINO,CA,95014,4086276289,,,154098,150504,0,,152746,,,,,6310,,true,,
202520209349100312_public.xml,843822152,SRS FOUNDATION,2023-01-01,2023-12-31,,320 ROEBLING ST SUITE 756,,BROOKLYN,NY,11211,7187821419,,,343324,307266,0,,307266,,,,,68142,,0,,
202520209349100402_public.xml,237021474,FLOWERS FOUNDATION,2023-11-01,2024-10-31,,P O BOX 330,,LYON,MS,38645,6626244332,,,710896,703105,0,,703105,,,,,32791,,false,,
202520209349100407_public.xml,060646564,BURROUGHS FUND V00728002,2023-10-01,2024-09-30,,25 SPORT HILL PKWY,,EASTON,CT,06612,8605614000,,,587969,565259,0,,831536,,,,,56890,,0,,
202520209349100412_public.xml,384055727,MILLER FAMILY FOUNDATION INC,2023-09-01,2024-08-31,,531 SW 26TH PLACE,,GAINESVILLE,FL,32601,9047391311,,,325505,316057,0,,428057,,,,,23554,,0,,
202520209349100502_public.xml,550717420,PYLES & TURNER FOUNDATION INC,2023-01-01,2023-12-31,,C/O BLAKE AND BOONE- PO BOX 187,,LEWISBURG,WV,24901,,,,149867,134450,0,,177173,,,,,10500,,false,,
202520209349100507_public.xml,943228498,RAYMOND AND JOANNE LIN FOUNDATION,2023-11-01,2024-10-31,,449 FAIRWAY DR,,HALF MOON BAY,CA,94019,8057785500,,,892509,944959,0,,1250381,,,,,64639,,false,,
202520209349100512_public.xml,751843181,SUE M DOPHIED CHARITABLE TRUST XXXXX9003,2023-10-01,2024-09-30,,10 S DEARBORN IL1-0111,,CHICAGO,IL,60603,7327679100,,,181751,175724,0,,296341,,,,,12259,,false,,
202520209349100602_public.xml,133534646,KEREN MY & CB ELIAS INC,2023-03-01,2024-02-29,,c/o ELIAS 1442 44TH STREET,,BROOKLYN,NY,11219,9172047056,,,1601505,1591440,80000,,972301,,,,,1895,,false,,
202520209349100607_public.xml,842151999,THE HEART SPEAKS FOUNDATION INC,2024-01-01,2024-12-31,,1763 2ND AVENUE,,New York,NY,10128,6313349217,,,0,0,0,,0,,,,,,,false,,
202520209349100612_public.xml,237000737,Practice Foundation Inc,2022-01-01,2022-12-31,,16 Money Point Rd,,Mystic,CT,06378,4015961926,,,332582,321324,0,,352078,,,,,12500,,0,,
202520209349100702_public.xml,821367726,Malinski Family Foundation,2023-01-01,2023-12-31,,405 E Sheridan Road,,Lake Bluff,IL,60044,6309534900,,,5881920,6492928,0,,6492928,,,,,324150,,false,,
202520209349100707_public.xml,760159117,THE APPLESEED FOUNDATION,2023-09-01,2024-08-31,,125 BANK ST SUITE 300,,MISSOULA,MT,59802,4067213555,,,478571,467180,0,,626397,,,,,40500,,false,,
202520209349100902_public.xml,366059502,SAUL & DEVORAH SHERMAN FUND,2023-10-01,2024-09-30,,409 RUGGS PATH,,SAG HARBOR,NY,11963,2243512545,,,366969,334429,69713,,1014330,,,,,87688,,false,,
202520209349101102_public.xml,226920002,KAPLAN FAMILY FOUNDATION TRUST,2024-01-01,2024-12-31,,3010 THE MALL,,WILLIAMSBURG,VA,23185,7572590432,,,,0,0,,0,,,,,0,,false,,
202520209349101107_public.xml,367154959,GOOD OLD BURT SPAIN TRUST,2023-07-01,2024-06-30,,5119 S FRANCISCO AVE,,CHICAGO,IL,60632,7083690872,,,371032,374239,0,,433508,,,,,20500,,false,,
202520219349100102_public.xml,133919770,THE KEVIN KELLY FOUNDATION,2023-11-01,2024-10-31,,1005 SEASAGE DRIVE,,DELRAY BEACH,FL,33483,9737968902,,,9417,9393,0,,9393,,,,,250,,false,,
202520219349100107_public.xml,810892736,TODAY IS A GOOD DAY FOUNDATION,2023-07-01,2024-06-30,,4549 E FT LOWELL ROAD,,TUCSON,AZ,85712,5208866981,,,145732,87111,0,,87111,,,,,245621,,0,,
202520219349100202_public.xml,631215795,HARRIGAN FAMILY FOUNDATION,2023-10-01,2024-09-30,,P O BOX 38,,FULTON,AL,36446,8508938418,,,3700420,4385230,0,,4385230,,,,,190000,,0,,
202520219349100207_public.xml,200712233,KINDRED SPIRITS SANTUARY INC,2022-01-01,2022-12-31,,1411 E HIGHWAY 329,,CITRA,FL,32113,9046793119,,,1101135,1056125,572608,,1056125,,,,,429848,,true,,
202520219349100212_public.xml,251557328,GENEVIEVE B & JOHN L MCCAIN FOUNDATION,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,3434049,3473802,0,,5012948,,,,,223977,,false,,
202520219349100217_public.xml,347216212,THELMA WEBB SCHOLARSHIP,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,1930587,1858460,0,,2381542,,,,,131967,,false,,
202520219349100302_public.xml,592469316,SHIRLEY L MILLER CHARITABLE FOUNDATION,2023-11-01,2024-10-31,,PO BOX 126428,,HIALEAH,FL,33012,3052310911,,,67673,37554,81,,406403,,,,,13936,,0,,
202520219349100307_public.xml,042111388,THE FITCH HOME INC,2023-10-01,2024-09-30,,75 LAKE AVENUE,,MELROSE,MA,02176,7818438071,,,8496881,9956425,0,,4273468,,,,,1832975,,true,,
202520219349100312_public.xml,363550495,PAX CHRISTI FOUNDATION,2023-07-01,2024-06-30,,6185 217TH STREET EAST,,PRIOR LAKE,MN,55372,9528544244,,,132523,2172,0,,2172,,,,,0,,false,,
202520219349100317_public.xml,030611300,Dawning Light Ministries Inc,2024-01-01,2024-12-31,,7113 Silver Buckle Dr,,Colorado Springs,CO,80923,7192756675,,,29775,63743,0,,0,,,,,26617,,false,,
202520219349100322_public.xml,943234864,Gift to Generation,2022-10-01,2023-09-30,,6601 Watt Ave,,North Highlands,CA,95660,9168791842,,,0,0,0,,0,,,,,,,false,,
202520219349100402_public.xml,133142090,TATIANA PIANKOVA FOUNDATION,2023-08-01,2024-07-31,,80 BUSINESS PARK DRIVE 100,,ARMONK,NY,10504,2012854881,,,7918623,7714312,0,,11174271,,,,,494943,,0,,
202520219349100407_public.xml,576105891,THE WILLIAMS BRICE EDWARDS CHARITABLE,2023-01-01,2023-12-31,,5 BROAD STREET,,SUMTER,SC,29150,8037990555,,,55510074,55046172,0,,97304956,,,,,4539523,,false,,
202520219349100502_public.xml,884248267,Jacara Foundation Inc,2023-01-01,2023-12-31,,2080 NW Boca Raton Blvd,,Boca Raton,FL,33431,5617508299,,,1000000,1016702,0,,1049917,,,,,0,,false,,
202520219349100507_public.xml,383675289,THE JOHNSON FOUNDATION INC,2023-07-01,2024-06-30,,33 East Four Mile Road,,Racine,WI,53402,4142725900,,,59581161,63569932,4711397,,63569932,,,,,3614367,,true,,
202520219349100512_public.xml,222561879,Yankee Alliance Inc,2023-10-01,2024-09-30,,138 River Road,,Andover,MA,018101083,2077752387,,,3317425,3149220,105899,,3149220,,,,,219596,,0,,
202520219349100517_public.xml,201020988,THE ANAPHIEL FOUNDATION INC,2023-03-01,2024-02-29,,3841 NORTHEAST 2 AVENUE SUITE 400,,MIAMI,FL,33137,3053716200,,,25,0,0,,0,,,,,25,,0,,
202520219349100522_public.xml,316018108,TETTENBORN MEMORIAL TRUST FUND A,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,403711,397957,0,,486199,,,,,22030,,false,,
202520219349100602_public.xml,116553082,ZICHRON LEAH SCHONFELD,2023-11-01,2024-10-31,,1540 56TH STREET,,BROOKLYN,NY,11219,7187589424,,,514619,552625,0,,0,,,,,13468,,false,,
202520219349100607_public.xml,593166283,JOY MCCANN FOUNDATION INC,2023-01-01,2023-12-31,,7853 GUNN HWY 215,,TAMPA,FL,336261611,8133974800,,,9607992,9133250,27100,,11016413,,,,,907214,,0,,
202520219349100612_public.xml,811661853,BBS HONOR,2023-03-01,2024-02-29,,22235 W HORSE TAIL TRAIL,,WITTMANN,AZ,85361,6022419786,,,42,618,0,,0,,,,,0,,false,,
202520219349100702_public.xml,453687856,YY & JJ FOUNDATION,2023-10-01,2024-09-30,,15435 PEPPER LANE,,SARATOGA,CA,95070,4088731021,,,320001,315940,10000,,292111,,,,,14053,,false,,
202520219349100707_public.xml,256058872,G WILLIAM KLEMSTINE FOUNDATION,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,430749,420692,0,,514868,,,,,21268,,false,,
202520219349100712_public.xml,236248918,ANNIE DAVIS 2973 0,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,119246,114728,0,,139490,,,,,6644,,false,,
202520219349100802_public.xml,561941864,JOE L & HESTER SIMS FAMILY,2023-07-01,2024-06-30,,1475 CORRIHER SPRINGS RD,,CHINA GROVE,NC,28023,7046361040,,,597853,602454,0,,2079864,,,,,86000,,false,,
202520219349100807_public.xml,392041222,RIVER VALLEY HOUSING ASSOCIATES INC,2023-07-01,2024-06-30,,412 S 3RD STREET,,LA CRESCENT,MN,55947,6087847737,,,3840,2616,0,,2616,,,,,0,,0,,
202520219349100812_public.xml,272182964,SQUIDSTOCK,2023-01-01,2023-12-31,,PO BOX 246,,SHELTON,WA,98584,3604260230,,,28328,20049,0,,20266,,,,,23674,,false,,
202520219349101002_public.xml,900097958,CHARLES E WOLF EDUCATIONAL TRST,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,560252,549813,0,,672096,,,,,28050,,false,,
202520229349100002_public.xml,850481737,Art Workshops Cloudcroft,2024-01-01,2024-12-31,,PO Box 1202,,Cloudcroft,NM,88317,,,,0,0,0,,0,,,,,0,,false,,
202520229349100007_public.xml,260778829,THE MARCIA A BARRIS AND JOSEPH F WALTON FOUNDATION INC,2024-01-01,2024-12-31,,157 CHURCH ST STE 1940,,NEW HAVEN,CT,065101800,,,,0,0,0,,0,,,,,0,,false,,
202520229349100012_public.xml,822707299,BASS LAKE-TOWN OF CASEY-SHORE OWNERS ASSOCIATION,2024-01-01,2024-12-31,,PO Box 761 W9015 BADGER LN,,SPOONER,WI,54801,,,,2840,2366,0,,2366,,,,,0,,false,,
202520229349100017_public.xml,411783820,GORDON NELSON MEMORIAL FOUNDATION,2024-01-01,2024-12-31,,PO BOX 384,,HUGO,MN,550380384,,,,15152,8210,0,,9209,,,,,6710,,false,,
202520229349100022_public.xml,270542330,HEALTHNOW FOUNDATION OF POLK COUNTY,2024-01-01,2024-12-31,,500 S FLORIDA AVE SUITE 800,,LAKELAND,FL,33801,8637017885,,,2629,0,0,,0,,,,,2250000,,false,,
202520229349100027_public.xml,616174229,WILLMOTT J TRUW L WILLMOTT S,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,2586078,2548790,0,,3213487,,,,,135062,,false,,
202520229349100102_public.xml,873334180,DREAM RIDES ENTREPRENEURSHIP INC,2023-02-01,2024-01-31,,3740 CARLON ST,,HOUSTON,TX,77005,2813510949,,,4383,9899,0,,9899,,,,,28194,,false,,
202520229349100107_public.xml,752752203,SEBASTIAN SOCIETY,2024-01-01,2024-12-31,,2728 CEDAR SPRINGS RD APT 1207,,DALLAS,TX,752012045,,,,725188,702245,0,,702245,,,,,283054,,true,,
202520229349100112_public.xml,461063460,FAITH BASED COMMUNICATIONS,2024-01-01,2024-12-31,,848 N RAINBOW BLVD 5437,,LAS VEGAS,NV,891071103,,,,803,510,0,,510,,,,,101744,,true,,
202520229349100117_public.xml,871941951,Wang Charitable Foundation,2024-01-01,2024-12-31,,5150 Mae Anne Ave Ste 405 PMB 1099,,Reno,NV,89523,,,,51697,83808,0,,83808,,,,,2057,,false,,
202520229349100122_public.xml,845015694,GREEN PEDAL,2024-01-01,2024-12-31,,330 WASHINGTON ST PMB 337,,Hoboken,NJ,07030,4077205007,,,3264,1840,0,,0,,,,,,,false,,
202520229349100127_public.xml,356599183,ANDERSON-HUFFMAN SCHOLARSHIP TRUST,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,264952,261316,0,,321033,,,,,13486,,false,,
202520229349100132_public.xml,814683652,MAILLIE FOUNDATION,2023-10-01,2024-09-30,,500 NORTH LEWIS ROAD,,LIMERICK,PA,19468,6109351420,,,148755,177303,0,,177303,,,,,500,,0,,
202520229349100202_public.xml,460592218,BLADDER HEALTH FOUNDATION,2024-01-01,2024-12-31,,324 N LANG AVE APT 1,,PITTSBURGH,PA,152082445,,,,29303,28081,0,,28081,,,,,663,,false,,
202520229349100207_public.xml,922052944,Syed Pillar,2024-01-01,2024-12-31,,24934 Clover Ranch Drive,,Katy,TX,77494,,,,22095,3765,0,,0,,,,,0,,true,,
202520229349100212_public.xml,300456716,New Testament Refuge Ministries,2024-01-01,2024-12-31,,1441 WOODMONT LANE NW SUITE 492,,Atlanta,GA,30318,,,,7531,630,0,,630,,,,,50363,,false,,
202520229349100217_public.xml,316018064,WILLIAM A SAYERS MEMORIAL FUND,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,101635,94919,0,,116078,,,,,9893,,false,,
202520229349100222_public.xml,346512452,RANNEY SCHOLARSHIP FUND,2023-10-01,2024-09-30,,500 FIRST AVE P7-PFSC-03-Z,,PITTSBURGH,PA,15219,3302555814,,,2791143,2743854,0,,3396891,,,,,144655,,false,,
202520229349100227_public.xml,133384086,ISABELLE RUSSEK LEEDS FOUNDATION,2023-11-01,2024-10-31,,122 EAST 42ND STREET 4300,,NEW YORK,NY,10168,2128695700,,,779149,757638,0,,1383785,,,,,60568,,0,,
